,result,table,_start,_stop,_time,_value,_field,_measurement,device_type,location,sensor_id,source
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T03:42:00Z,4.861111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T03:45:00Z,4.416666666666667,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T03:48:00Z,3.8055555555555554,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T03:51:00Z,3.8333333333333335,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T03:54:00Z,3.888888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T03:57:00Z,4.222222222222222,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:00:00Z,3.75,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:03:00Z,3.3055555555555554,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:06:00Z,3.638888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:09:00Z,4.222222222222222,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:12:00Z,4.027777777777778,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:15:00Z,4.027777777777778,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:18:00Z,3.9722222222222223,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:21:00Z,4.444444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:24:00Z,4.138888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:27:00Z,4.305555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:30:00Z,4.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:33:00Z,4.833333333333333,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:36:00Z,3.9722222222222223,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:39:00Z,4.777777777777778,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:42:00Z,4,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:45:00Z,4.527777777777778,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:48:00Z,5.166666666666667,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:51:00Z,5.416666666666667,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:54:00Z,6.194444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T04:57:00Z,4.777777777777778,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:00:00Z,5.472222222222222,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:03:00Z,5.166666666666667,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:06:00Z,5.722222222222222,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:09:00Z,6.138888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:12:00Z,7.361111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:15:00Z,7.027777777777778,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:18:00Z,7.083333333333333,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:21:00Z,8.88888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:24:00Z,7.972222222222222,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:27:00Z,8.694444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:30:00Z,8.86111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:33:00Z,8.583333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:36:00Z,9.38888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:39:00Z,9.38888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:42:00Z,9.583333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:45:00Z,10.583333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:48:00Z,10.694444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:51:00Z,10.333333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:54:00Z,10.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T05:57:00Z,10.13888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:00:00Z,11.166666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:03:00Z,10.777777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:06:00Z,11.416666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:09:00Z,11.13888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:12:00Z,11.222222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:15:00Z,11.194444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:18:00Z,11.527777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:21:00Z,13.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:24:00Z,12.833333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:27:00Z,12.722222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:30:00Z,12.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:33:00Z,12.25,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:36:00Z,12.555555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:39:00Z,13.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:42:00Z,12.88888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:45:00Z,13.527777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:48:00Z,12.63888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:51:00Z,13.36111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:54:00Z,12.86111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T06:57:00Z,13.027777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:00:00Z,12.472222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:03:00Z,12.333333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:06:00Z,12.722222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:09:00Z,13.722222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:12:00Z,13.083333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:15:00Z,13.583333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:18:00Z,13.527777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:21:00Z,14.13888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:24:00Z,13.61111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:27:00Z,13.722222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:30:00Z,14.555555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:33:00Z,13.583333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:36:00Z,15.027777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:39:00Z,14.305555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:42:00Z,15.555555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:45:00Z,14.444444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:48:00Z,14.36111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:51:00Z,14.333333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:54:00Z,14.166666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T07:57:00Z,14.083333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:00:00Z,13.444444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:03:00Z,12.88888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:06:00Z,13.972222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:09:00Z,13.805555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:12:00Z,13.194444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:15:00Z,12.444444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:18:00Z,12.5,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:21:00Z,12.166666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:24:00Z,12.277777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:27:00Z,11.194444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:30:00Z,11.527777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:33:00Z,11.25,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:36:00Z,11.222222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:39:00Z,11.222222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:42:00Z,10.61111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:45:00Z,10.444444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:48:00Z,10.666666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:51:00Z,10.583333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:54:00Z,10.63888888888889,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T08:57:00Z,10.833333333333334,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:00:00Z,10.222222222222221,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:03:00Z,10.194444444444445,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:06:00Z,10.416666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:09:00Z,9.916666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:12:00Z,10.166666666666666,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:15:00Z,10,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:18:00Z,10.277777777777779,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:21:00Z,9.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:24:00Z,9.61111111111111,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
,mean,2,2026-01-29T00:19:38.066417047Z,2026-02-05T00:19:38.066417047Z,2026-02-03T09:27:00Z,9.055555555555555,pm10,environmental_sensors,environmental,pm25_indoor_thaipbs,pm25_indoor_thaipbs,mqtt-sensor
